"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 3","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/145273-73","19","19.000","05-05-2025","Kiralık Daire","2 +
                          1","80 m²","15
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Levent Metroya 5 Dk Yürüme Mesafesinde Kiralık 2+1 Daire","İstanbul / Kağıthane / Ortabayır Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/9/4/5/5/4/4/1746474825-646884-44554948.jpeg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-zeytinburnu-veliefendi-kiralik/daire/140033-74","20","14.000","24-04-2025","Kiralık Daire","1 +
                          1","75 m²","28
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Aslanca Emlak,Tan Kiralık Daire","İstanbul / Zeytinburnu / Veliefendi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/6/5/2/5/4/4/1745525141191-44525655.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-fatih-sumbul-efendi-kiralik/daire/145847-229","33","18.000","01-05-2025","Kiralık Daire","1 +
                          1","75 m²","38
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fatih Sümbül Efendi Mah.Kiralık Boyalı Temiz Kullanışlı Daire","İstanbul / Fatih / Sümbül Efendi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/0/1/8/4/4/4/97d09cd5-64eb-4d9d-8375-00bedb20e8e5.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/residence/141108-450","60","80.000","29-04-2025","Kiralık Residence","1 +
                          1","100 m²","10
                        Yaşında","21 ve üzeri","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Torun Center Boğaz Manzaralı 30.Kat 100m2 1+1 Lüks Daire","İstanbul / Şişli / Fulya Mah.","https://www.hepsiemlak.com/emlak-ofisi/invest-gc-141108/gokhan-kaya-3964827","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/5/0/4/4/4/4/f55823d9-db32-44b9-b279-5cf6cce5e484.jpg","Whatsapp","Invest Gc","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/2/8/4/6/9/3/e98ca017-58c8-4aa8-b435-39dc635ef918.jpg","Gökhan
          Kaya"
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/7204-26699","34","29.000","01-05-2025","Kiralık Daire","2 +
                          1","80 m²","20
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Hamidiye  2+1  Mh. Atlas-İstinye  Ünıv.  Vadi İst. Yakın Manzaralı Önü Açık Balkon-","İstanbul / Kağıthane / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-7204/nusret-kartal-1127066","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/3/5/3/4/4/4/963cc4ff-ce34-4709-be45-4c402dcbbe61.jpg","Whatsapp","Remax Müjde","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/6/0/7/2/1/1/39a31676-eb2d-45ab-90cc-004a31b53e58.jpg","Nusret
          Kartal"
"https://www.hepsiemlak.com/istanbul-besiktas-etiler-kiralik/daire/32820-4512","58","180.000","02-04-2025","Kiralık Daire","3 +
                          1","200 m²","30
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Maıson Bebek Butik Site'de Deniz Manzaralı Kiralık 3+1 Arakat Daire","İstanbul / Beşiktaş / Etiler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/6/1/1/4/4/4/c82e54d2-54a9-4291-836c-73734fd24ba0.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-inkilap-kiralik/daire/67375-204","30","28.000","20-03-2025","Kiralık Daire","2 +
                          1","83 m²","7
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ümraniye İnkilap Mahallesinde 2+1 Arakat Ebeveyn Banyolu Daire","İstanbul / Ümraniye / İnkılap Mah.","https://www.hepsiemlak.com/emlak-ofisi/divan-gayrimenkul-67375","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/0/2/6/3/4/4/1742484425-037456-44362049.jpeg","Whatsapp","Divan Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/7/3/7/6/0/e12b5405-36b8-4f0b-a44d-bd3c128371e5.png",""
"https://www.hepsiemlak.com/istanbul-atasehir-icerenkoy-kiralik/daire/138710-178","23","37.000","20-03-2025","Kiralık Daire","3 +
                          1","120 m²","31
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İçerenköy'de Metroya 3 Dk. Site İçerisinde Kiralık 3+1 Daire","İstanbul / Ataşehir / İçerenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-feneryolu-temsilciligi-138710","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/3/9/5/3/4/4/4a10ca47-e31e-40cb-a123-053ed42c6698.jpg","Whatsapp","Turyap Feneryolu Temsilciliği","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/1/7/8/3/1/6be06430-dc6e-4050-8cea-ab6b6313ecaf.jpg",""
"https://www.hepsiemlak.com/istanbul-kadikoy-dumlupinar-kiralik/daire/130492-3759","58","52.000","06-04-2025","Kiralık Daire","2 +
                          1","80 m²","4
                        Yaşında","17. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fikirtepe ""istanbul 216"" 1. Etap A Blokta Kiralık 2+1 Daire","İstanbul / Kadıköy / Dumlupınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-cadde-130492/a-ozgur-kara-4000682","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/1/2/6/3/4/4/25ab7d8d-a4ea-4c63-9e97-67c508a45dee.jpg","Whatsapp","Kw Cadde","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/8/6/0/0/0/4/c4e8d1a3-4c80-4afd-bb91-6c9d53d67985.jpg","A Özgür
          Kara"
"https://www.hepsiemlak.com/istanbul-beylikduzu-cumhuriyet-kiralik/daire/151298-33","21","22.000","09-04-2025","Kiralık Daire","3 +
                          1","150 m²","20
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Gayrimenkulist'den E5 E Sıfır 3+1 Kiralık Eşyalı Daire","İstanbul / Beylikdüzü / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/1/1/5/3/4/4/40762b18-2969-424e-8939-a5763a34195f.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/145406-207","33","45.000","02-04-2025","Kiralık Daire","1 +
                          1","80 m²","8
                        Yaşında","17. Kat","","","","Ağaoğlu My Home Maslak 1453 Yakın Boş Kiralık 1+1 Güncel","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/m-metrekare-gayrimenkul-145406","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/3/0/8/2/4/4/1741109982-7269511-44280314.jpeg","Whatsapp","M² Metrekare Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/0/4/5/4/1/3652ce4f-2a94-4aa2-bf41-c1eebf38afa7.jpg",""
"https://www.hepsiemlak.com/istanbul-sariyer-tarabya-kiralik/daire/22872-4672","45","65.000","10-04-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Tarabya Sitede 3+1 140 Metrekare   Bakımlı  Kiralık Daıre","İstanbul / Sarıyer / Tarabya Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/7/8/5/2/4/4/3cbfb171-9e41-4bd4-ba0a-6a47f1d3529f.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/residence/47614-6052","55","55.000","09-05-2025","Kiralık Residence","1 +
                          1","95 m²","10
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şişlı..Bomonti De Öger Residanceda Otoparklı..Güvenlıklı.Sehır Manzara.. Çok Keyiflı .1+1 Çatı Dublx","İstanbul / Şişli / Cumhuriyet Mah.","","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-tepeoren-kiralik/villa/95661-2313","36","100.000","06-04-2025","Kiralık Villa","4 +
                          1","250 m²","1
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Tuzla Prestıge Tepeörende, Site İçinde, 4+1, Kiralık Lüks Villa.","İstanbul / Tuzla / Tepeören Mah.","","","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-pendik-dumlupinar-kiralik/residence/129430-162","53","37.000","26-03-2025","Kiralık Residence","2 +
                          1","110 m²","Sıfır Bina","2. Kat","","","","Qadraj'da  2+1 Kiralık Sıfır Daire","İstanbul / Pendik / Dumlupınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/qadraj-gozdagi-129430","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/3/4/9/2/1/b5b082a5-b676-440f-976b-eb38928e799a.jpg","Whatsapp","Qadraj Gözdağı","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/daire/77582-933","41","114.000","07-04-2025","Kiralık Daire","3 +
                          1","180 m²","5
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şaşkınbakkal Bağdat Caddesi'nde 180 M2 Havuzlu 3+1 Kiralık Daire","İstanbul / Kadıköy / Suadiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-real-77582/aslihan-celebi-altay-1467508","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/7/7/6/3/8/3/14291450-7a26-47ab-a5a6-53295d4726f2.jpg","Whatsapp","Coldwell Banker Real","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/0/5/7/6/4/1/ae67e881-ca58-44fd-abd3-497358ad0b7f.jpg","Aslıhan
          Çelebi Altay"
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/2608-6536","17","73.500","07-05-2025","Kiralık Daire","2 +
                          1","120 m²","20
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şişli Hanımefendi Sokak’ta Fırsat Kiralık Daire","İstanbul / Şişli / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-power-gayrimenkul-2608","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/9/7/1/5/4/4/9814240b-a95c-4bd0-a93a-ef1173a34224.jpg","Whatsapp","Coldwell Banker Power Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/6/2/0/0/86693a32-8d30-4fcd-975c-a43960872292.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-eskisehir-kiralik/daire/34800-2219","10","18.500","03-05-2025","Kiralık Daire","1 +
                          1","65 m²","40
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yeni Asır Emlak'dan 2. Katta 1+1 Kombili Balkonlu Daire","İstanbul / Şişli / Eskişehir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/6/9/6/5/4/4/b5a47138-05ad-4b2b-8609-801dca848fa5.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-fatih-sehremini-kiralik/daire/17993-44150","31","25.000","28-04-2025","Kiralık Daire","2 +
                          1","115 m²","30
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Büyüksaray Meydan 2 + 1 Geniş Ferah Kiralık Daire","İstanbul / Fatih / Şehremini Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-pro-17993","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/9/9/8/4/4/4/1744918435-4618258-44489903.jpeg","Whatsapp","Remax Pro","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/9/9/7/1/0/bd567027-5933-4424-bfc3-9593f829f220.jpg",""
"https://www.hepsiemlak.com/istanbul-beykoz-kavacik-kiralik/daire/96784-765","24","55.000","04-04-2025","Kiralık Daire","4 +
                          2","220 m²","20
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kavacık Kaptanlar'da Köprü Manzaralı Kiralık Dubleks Daire","İstanbul / Beykoz / Kavacık Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/6/2/2/4/4/4/1743781835-073237-44422686.jpeg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/residence/2033-4330","28","32.000","15-04-2025","Kiralık Residence","Stüdyo","45 m²","4
                        Yaşında","14. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kaya A.Ş Asistanbul Resıdencede Elk Su Herşey Dahil Eşyalı 14.Kat","İstanbul / Kağıthane / Emniyet Evleri Mah.","https://www.hepsiemlak.com/emlak-ofisi/kaya-emlak-insaat-as-2033/yalcin-kaya-2033","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/3/2/2/4/4/4/4d779fcc-4129-498a-be79-c818e43e41f9.jpg","Whatsapp","Kaya Emlak İnşaat A.Ş.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/3/0/2/0/0/5a1cb885-f0bd-4e76-86de-792ebea7fef2.jpg","Yalçın
          Kaya"
"https://www.hepsiemlak.com/istanbul-kadikoy-osmanaga-kiralik/daire/9750-1322","15","34.000","18-03-2025","Kiralık Daire","3 +
                          1","100 m²","30
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Pasha Emlak'dan Altıyol'da 3+1 Full Eşyalı Temiz Kombili Daire","İstanbul / Kadıköy / Osmanağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/pasha-real-estate-agency-9750/fevzi-turan-9750","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/6/0/5/3/4/4/666a4ff4-1b72-4042-aa46-53515d1f99f0.jpg","Whatsapp","Pasha Real Estate Agency","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Fevzi
          Turan"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-cumhuriyet-kiralik/daire/74229-256","18","50.000","02-05-2025","Kiralık Daire","4 +
                          1","170 m²","8
                        Yaşında","1. Kat","","","","Cumhuriyet’te  4 + 1 150 Metrekare 2balkon Ebeveyn Banyosu 1 Kat","İstanbul / Küçükçekmece / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/1/5/5/5/4/4/1746033317-04511-44555140.jpeg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-basinkoy-kiralik/daire/140689-51","9","52.000","08-05-2025","Kiralık Daire","3 +
                          1","150 m²","29
                        Yaşında","1. Kat","","","","Florya Merkezde 3+1 Masrafsız Ara Kat Kiralık Daire","İstanbul / Bakırköy / Basınköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/0/8/3/3/4/4/1742047643-4584332-44338025.jpeg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/6019-2561","18","30.000","21-04-2025","Kiralık Daire","3 +
                          1","120 m²","35
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mecidiyeköy Metro Metrobüse 7dk Aileye Bekara Ögrenciye Yabancıya Uygun Otoparklı","İstanbul / Şişli / Mecidiyeköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/3/4/3/1/4/4/47b8cd03-d1da-4873-822c-c932d3d070d6.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-karayollari-kiralik/daire/129092-627","34","38.000","03-04-2025","Kiralık Daire","1 +
                          1","64 m²","16
                        Yaşında","16. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","1 Mayıs Boş Avrupa Konutları Tem Eşyalı Kiralık 1+1 Remax Astyle","İstanbul / Gaziosmanpaşa / Karayolları Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-astyle-129092/gokmen-takinaci-3567146","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/6/6/1/4/4/4/ba979a94-f2ae-498a-aa41-2977128deafc.jpg","Whatsapp","Remax Astyle","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/4/1/7/6/5/3/b80b613a-4397-4628-b2fd-5dedb88b047f.jpg","Gökmen
          Takinacı"
"https://www.hepsiemlak.com/istanbul-beyoglu-catma-mescit-kiralik/daire/73025-5983","34","40.000","14-04-2025","Kiralık Daire","1 +
                          1","72 m²","45
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Beyoğlu Tepebaşında Manzaralı 1+1 Eşyalı Lüx Daire","İstanbul / Beyoğlu / Çatma Mescit Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/5/8/8/3/4/4/923e236f-3b14-4558-a5b4-2e017f660d60.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-yahya-kahya-kiralik/daire/22475-3033","9","15.000","10-05-2025","Kiralık Daire","2 +
                          1","80 m²","30
                        Yaşında","Kot 1","","","","Beyoğlu  Kamer  Hatunda  Kiralık  Daire  2+1  80  M2  Kot  1","İstanbul / Beyoğlu / Yahya Kahya Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/2/5/9/4/4/4/1744976768133-44495267.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-salacak-kiralik/daire/5956-6369","13","21.000","03-05-2025","Kiralık Daire","2 +
                          1","70 m²","38
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Emin'den,Çiçekçi,Bahçeli,Kombili,2+1","İstanbul / Üsküdar / Salacak Mah.","https://www.hepsiemlak.com/emlak-ofisi/emin-emlak-ofisi-5956","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/6/6/2/4/4/4/de359fa7-43fb-4990-9231-8e7f0cf784bc.jpg","Whatsapp","Emin Emlak Ofisi","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/9/5/0/0/18686779-9921-49c9-b49f-ad3131cdf704.jpg",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-cakmakli-kiralik/daire/101063-871","27","17.000","02-05-2025","Kiralık Daire","2 +
                          1","100 m²","16
                        Yaşında","11. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Büyükçekmece Çakmaklı Mah Kiralık 2+1 90m2 Gölşehir Sitesi 12. Kat Manzaralı","İstanbul / Büyükçekmece / Çakmaklı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/6/9/3/4/4/4/8c111fb0-757d-446f-b293-ac3ccf1b3e2d.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/71397-6156","2","26.000","13-04-2025","Kiralık Daire","2 +
                          1","100 m²","10
                        Yaşında","Bahçe Katı","","","","Efe Grup Projeden Metroya Yakın 2+1 100 M2 Geniş Daire","İstanbul / Kağıthane / Çeliktepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/efe-grup-gayrimenkul-71397/tevrat-altun-1355008","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/2/2/6/4/4/4/1744474691-604281-44462288.jpeg","Whatsapp","Efe Grup Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/0/0/5/5/3/1/3b094ece-7ebd-4385-aa53-081faf528f8e.jpg","Tevrat
          Altun"
"https://www.hepsiemlak.com/istanbul-beykoz-kavacik-kiralik/daire/5857-2667","23","55.000","08-05-2025","Kiralık Daire","3 +
                          1","170 m²","25
                        Yaşında","4. Kat","","","","Beykoz Kavacık'ta Kiralık Eşyalı Ya Da Eşyasız Daire","İstanbul / Beykoz / Kavacık Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/1/7/6/4/4/4/1744597575009-44467185.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-namik-kemal-kiralik/daire/0-44590501","6","17.000","08-05-2025","Kiralık Daire","2 +
                          1","110 m²","25
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Namık Kemal Mahallesinde 2+1 Daire","İstanbul / Esenyurt / Namık Kemal Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/5/0/9/5/4/4/1746662697150-44590501.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-avcilar-cihangir-kiralik/daire/0-44511128","6","22.000","03-05-2025","Kiralık Daire","2 +
                          1","100 m²","25
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Avcılar Pelican Ve Metrobüs Durağına Yakın Kiralık 2+1 Daire","İstanbul / Avcılar / Cihangir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/1/1/1/5/4/4/DcXVf2LllTSBO8XkUA9gz.jpg","Whatsapp","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-rasimpasa-kiralik/daire/34722-6591","22","37.000","24-04-2025","Kiralık Daire","1 +
                          1","89 m²","45
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kadıköy Yeldeğirmeninde Çift Cepheli Balkonlu Kiralık 2+1 Daire","İstanbul / Kadıköy / Rasimpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/arti-gayrimenkul-kozyatagi-34722","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/1/4/8/4/4/4/ea336946-40b3-4f47-9d73-6d5ccb7f82aa.jpg","Whatsapp","Artı Gayrimenkul Kozyatağı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/7/4/3/0/3d3a2181-9d3d-4f71-877a-de771fbc7b0b.jpg",""
"https://www.hepsiemlak.com/istanbul-kadikoy-goztepe-kiralik/daire/27056-11596","15","63.000","07-05-2025","Kiralık Daire","2 +
                          1","80 m²","5
                        Yaşında","3. Kat","","","","Emr Anadolu  Göztepede Marmaraya 10 Dakika Şık Ve Güvenli Daire","İstanbul / Kadıköy / Göztepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/emr-gayrimenkul-ferhan-emlak-27056/emre-akkan-27056","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/7/8/8/5/4/4/6ff4c830-c3a5-429d-96ee-f85abac1d733.jpg","Whatsapp","Emr Gayrimenkul Ferhan Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/5/0/7/2/0/f7749d85-75fa-4a6e-9055-9a8d67d224a4.png","Emre
          Akkan"
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/43996-24904","39","35.000","02-05-2025","Kiralık Daire","3 +
                          1","150 m²","7
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ulaşım Ağına 300 Metre Konforlu 3+1 130m2 Dublex 4.Kat","İstanbul / Kağıthane / Sultan Selim Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/9/3/4/0/4a9af117-1bb7-4ce4-bcdb-06dbfa06524d.jpg","Whatsapp","Koyuyeşil Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-maltepe-feyzullah-kiralik/daire/5630-6433","52","28.000","30-04-2025","Kiralık Daire","2 +
                          1","100 m²","45
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Maltepe Adatepe Süreyyaplajı Sahile Yakın 100m2 Kombili Balkonlu 2+1","İstanbul / Maltepe / Feyzullah Mah.","https://www.hepsiemlak.com/emlak-ofisi/kiziroglu-emlak-5630/mustafa-bey-emre-bey-5630","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/3/6/5/0/0/2fff45ef-b5c4-4d1c-b629-4e97b16a9a60.jpg","Whatsapp","Kiziroğlu Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/3/6/5/0/0/2be6e93e-8f11-4bc0-8844-226dc21917d4.jpeg","Mustafa Bey
          Emre Bey"
