"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name","listing-card--owner-info__name","list-view-header"
"https://www.hepsiemlak.com/istanbul-atasehir-kucukbakkalkoy-kiralik/daire/2137-27848","38","35.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Ataşehir / Küçükbakkalköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-yildiz-2137","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/8/0/6/5/4/4/1746124733521-44560895.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/1/2/0/0/c6937f24-6fb9-4e21-88d8-ef8ea80d25c2.jpg","Remax Yıldız","","Merkezi Konum,Ulaşım Kolaylığı, Yeşillikler İçinde Kiralık Daire!!!!"
"https://www.hepsiemlak.com/istanbul-besiktas-ulus-kiralik/daire/80884-4459","57","160.000","03-05-2025","Kiralık Daire","2 +
                          1","140 m²","35
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beşiktaş / Ulus Mah.","https://www.hepsiemlak.com/emlak-ofisi/neos-gayrimenkul-danismanlik-80884","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/1/2/5/5/4/4/1746278279-342083-44552130.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/8/0/8/0/b1da9c56-1a09-446f-b802-5cf380d04ba3.jpg","Neos Gayrimenkul Danışmanlık","","Ulus Çamlıtepe Sitesi Deniz Manzaralı Mimari Dekorasyonlu 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/137669-425","46","33.000","09-05-2025","Kiralık Daire","2 +
                          1","85 m²","10
                        Yaşında","Kot 2","","","","İstanbul / Sarıyer / Ayazağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-137669","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/4/1/5/5/4/4/ae4e753d-5a56-4240-90bc-6d553406b061.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/6/6/7/3/1/f790a6f3-ded3-4315-b227-db72018d7873.jpg","Safir Gayrimenkul","","Green Pine Residence 85 M2 Ara Kat 2+1 Fırsat Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/158189-24","28","35.000","07-05-2025","Kiralık Daire","2 +
                          1","78 m²","5
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kağıthane / Çeliktepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/8/6/4/5/4/4/0adc3848-3f23-465a-85bf-f31f18fc5d3b.jpg","","","","Kağıthane Çeliktepede Yeni Bina Metro 5 Dakika Eşyalı Kiralık 2+1"
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/21218-4720","49","100.000","09-05-2025","Kiralık Daire","4 +
                          2","250 m²","Sıfır Bina","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Bahçelievler / Bahçelievler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/7/5/4/5/4/4/1745921844-039885-44545707.jpeg","","","","Bahçelievler Sadri Alışık Parkı Yakını, Sıfır Binada , Kapalı Otoparklı 4+2 Kiralık Dubleks Daire"
"https://www.hepsiemlak.com/istanbul-maltepe-feyzullah-kiralik/daire/5630-6427","60","45.000","09-05-2025","Kiralık Daire","3 +
                          1","130 m²","35
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/3/6/5/0/0/2fff45ef-b5c4-4d1c-b629-4e97b16a9a60.jpg","EİDS onaylı","İstanbul / Maltepe / Feyzullah Mah.","https://www.hepsiemlak.com/emlak-ofisi/kiziroglu-emlak-5630/mustafa-bey-emre-bey-5630","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/3/6/5/0/0/2be6e93e-8f11-4bc0-8844-226dc21917d4.jpeg","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Kiziroğlu Emlak","Mustafa Bey
          Emre Bey","Süreyyaplajı Marmaray Yanı Sahile Yakın Asansörlü Otoparklı 3+1"
"https://www.hepsiemlak.com/istanbul-pendik-esenler-kiralik/daire/3447-21442","60","27.000","09-05-2025","Kiralık Daire","2 +
                          0","91 m²","6
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Pendik / Esenler Mah.","https://www.hepsiemlak.com/emlak-ofisi/direct-realty-3447/direct-emlak-3447","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/4/4/3/0/0/f152ffb4-64ad-4b9f-b52e-1ee84c9932eb.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/4/3/0/0/b2012ec1-03c7-45b3-89f5-7bbddd424f49.jpg","Direct Realty","Direct
          Emlak","Direct'ten Cadde Üzerinde,Metroya Yürüme Mesafesinde,Katta, Ayrı Mutfaklı, Şık 2+1"
"https://www.hepsiemlak.com/istanbul-esenyurt-talatpasa-kiralik/daire/692384-341","60","10.000","09-05-2025","Kiralık Daire","2 +
                          1","100 m²","10
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Esenyurt / Talatpaşa Mah.","","","","","","Esenyurt'ta Herhese Uygun Merkezi Konumda Kaçmaz Fırsat Bahçe Katı Daire Yabancılar İçinde Uygundur"
"https://www.hepsiemlak.com/istanbul-eyupsultan-alibeykoy-kiralik/daire/126578-325","47","37.700","05-05-2025","Kiralık Daire","2 +
                          1","92 m²","6
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Eyüpsultan / Alibeyköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/yeni-nesil-gayrimenkul-126578/eyup-bey-3167280","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/5/7/0/5/4/4/6f4477bd-1984-44da-a65f-f902a219e548.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Yeni Nesil Gayrimenkul","Eyüp
          Bey","Alpark Sitesi'nde 2+1 Balkon 7.Kat Otopark/havuz/güvenlik/ç.Park"
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/79778-2100","43","25.000","07-05-2025","Kiralık Daire","1 +
                          1","55 m²","7
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kağıthane / Harmantepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/0/3/7/4/4/4/39b096bb-4600-4d25-b06a-e170783d07b2.jpg","","","","Kağıthane Hanedar Resıdence - 1 Yıllık Peşin Fiyatı !!!"
"https://www.hepsiemlak.com/istanbul-esenyurt-turgut-ozal-kiralik/daire/141995-72","23","19.000","03-05-2025","Kiralık Daire","1 +
                          1","70 m²","3
                        Yaşında","18. Kat","","","","İstanbul / Esenyurt / Turgut Özal Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/8/5/5/4/4/4/1744365220657-44455825.jpg","","","","Empire İstanbul'da Kiralık 1+1 Temiz Metrobus Dibi Daire/for Rent Apartment"
"https://www.hepsiemlak.com/istanbul-sisli-halide-edip-adivar-kiralik/daire/153563-49","60","28.000","05-05-2025","Kiralık Daire","2 +
                          1","120 m²","35
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Şişli / Halide Edip Adıvar Mah.","https://www.hepsiemlak.com/emlak-ofisi/akyildiz-emlak-153563/ozcan-ak-4328647","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/3/1/5/4/4/4/c6346f2f-00dd-4234-bb30-1087299ba352.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Akyıldız  Emlak","Özcan
          Ak","Şişli Halide Edip'te Çift Cepeheli 110 M2 Kiralık 2+1 Daire! ​"
"https://www.hepsiemlak.com/istanbul-sisli-eskisehir-kiralik/daire/5227-4242","60","35.000","09-05-2025","Kiralık Daire","1 +
                          1","64 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Şişli / Eskişehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/ekeroglu-emlak-5227","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/6/0/4/4/4/4/e76e0ade-03e3-4fc9-a9db-db730957fbfb.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/2/5/0/0/0fb79dfc-ae3e-4e8d-b6c3-fb5ab753a6e9.jpg","Ekeroğlu Emlak","","Şişli-Taksim-Beyoğlu Kısa & Uzun Dönem Full Eşyalı 1+1 !!!"
"https://www.hepsiemlak.com/istanbul-maltepe-cinar-kiralik/daire/6060-43125","60","29.000","04-05-2025","Kiralık Daire","1 +
                          1","45 m²","13
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Maltepe / Çınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/ada-gayrimenkul-6060/ada-gayrimenkul-6060","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/4/2/1/4/4/4/6f6e2a84-7d8a-4c68-947a-b0d4f95667e3.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/6/0/6/0/0/2e209b3e-f539-4fe0-b64a-bfee180f94a6.jpg","Ada Gayrimenkul","Ada
          Gayrimenkul","▃۩ada'dan۩▃idealtepe'de▃metroya Yakın Konumda▃minibüse Yürüme Mesafesinde▃bahçe Teraslı Ferah 1+1▃"
"https://www.hepsiemlak.com/istanbul-kadikoy-caferaga-kiralik/daire/130658-428","21","42.000","08-05-2025","Kiralık Daire","1 +
                          1","85 m²","35
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Caferağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/kent-istanbul-grup-gayrimenkul-130658/metin-can-beylik-3349797","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/7/2/9/3/4/4/7cccdc4f-64be-4bbc-bd30-7106fe4dfa12.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/9/7/9/4/3/3/d649dc15-7362-4d2d-a56f-5b9e7faf77a3.jpg","Kent İstanbul Grup Gayrimenkul","Metin Can
          Beylik","Kadıköy Mühürdar Caddesinde Sahile Paralel,Asansörlü Çif Cephe 1+1 85 M² Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilkoy-kiralik/daire/31383-7783","60","170.000","09-05-2025","Kiralık Daire","5 +
                          2","400 m²","23
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Bakırköy / Yeşilköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/persa-gayrimenkul-31383","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/8/9/7/3/4/4/1742815178-350631-44379802.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/3/1/3/0/38362450-9ea0-44f6-9d3f-4cbdeecf2628.jpg","Persa Gayrimenkul","","Persadan Yeşilköy'de Havuzlu Güvenlikli Seçkin Sitede 5+2 400m2 Özel Kiralık Dubleks"
"https://www.hepsiemlak.com/istanbul-besiktas-cihannuma-kiralik/daire/1625-9430","40","46.000","07-05-2025","Kiralık Daire","3 +
                          1","110 m²","38
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beşiktaş / Cihannüma Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-bento-1625","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/7/7/7/3/4/4/07496b87-1ea9-4b38-839c-e52f8dbfc9c6.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/6/1/0/0/0948de41-7228-4724-8425-6c148f642f36.jpg","Remax Bento","","Beşiktaş Çarşı 5 Dk Barbaros Bulvarı Paraleli 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-visnezade-kiralik/daire/133395-261","19","31.000","10-05-2025","Kiralık Daire","2 +
                          1","80 m²","35
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beşiktaş / Vişnezade Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/1/6/7/3/4/4/1742726277-526995-44376122.jpeg","","","","Beşiktaş Akaretler’de Yenilenmiş, 2+1 Kombili, Balkonlu.."
"https://www.hepsiemlak.com/istanbul-kadikoy-bostanci-kiralik/daire/51556-4145","50","50.000","08-05-2025","Kiralık Daire","3 +
                          1","130 m²","35
                        Yaşında","9. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Bostancı Mah.","https://www.hepsiemlak.com/emlak-ofisi/cadde-divan-gayrimenkul-51556","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/0/6/7/3/4/4/1742724268-490553-44376018.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/5/1/5/0/9e22414c-a742-411d-90cd-3797c9ab1686.jpg","Cadde Divan Gayrimenkul","","Bostancıda Deniz Manzaralı 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-beylikduzu-yakuplu-kiralik/daire/153389-76","46","18.000","08-05-2025","Kiralık Daire","3 +
                          1","125 m²","28
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Beylikdüzü / Yakuplu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/2/8/5/3/4/4/73fc0ef2-ecf4-4dca-8e77-21b82d692479.jpg","","","","Beylikdüzü Yakuplu Kiralık 3+1 Diş Hastanesine Çokyakın Köşebaşı"
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/151395-17","21","37.500","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","18
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kağıthane / Çeliktepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/turna-gayrimenkul-151395/caglar-ocal-4278121","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/5/5/5/3/4/4/1742386810-172344-44355531.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/2/1/8/7/2/4/0287a37d-22de-41fb-8059-1fcca024498b.jpg","Turna Gayrimenkul","Çağlar
          Öçal","Manzaralı Balkonlu Çeliktepe'de Eşyalı Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/23474-34233","35","40.000","06-05-2025","Kiralık Daire","3 +
                          1","135 m²","40
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Merdivenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/fidan-emlak-23474","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/3/6/4/3/4/4/73d96931-6dd4-469e-ad1a-1d2d7aafb9e8.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/4/3/2/0/81a6f7bf-537f-4f87-b640-2d7d6401974a.jpg","Fidan Emlak","","Fidan'dan Göztepe - Şair Arşi Caddesi, Minibüse Yakın, 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-bakirkoy-osmaniye-kiralik/daire/13677-1793","55","80.000","08-05-2025","Kiralık Daire","3 +
                          1","148 m²","11
                        Yaşında","8. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Bakırköy / Osmaniye Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/0/4/2/3/4/4/92e3b275-50af-4f3a-ae79-ef4fa31602e6.jpg","","","","Referans B.Köy'de Abbas Altun'dan 8.Kat'ta 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kartal-yali-kiralik/daire/31610-11054","35","35.000","04-05-2025","Kiralık Daire","1 +
                          1","70 m²","7
                        Yaşında","21 ve üzeri","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kartal / Yalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/ilkemcity-31610","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/8/7/1/3/4/4/379ca06c-05fd-4fb3-8c82-eb734c3d5fe6.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/1/6/1/3/0/675d9e74-4712-48e0-b86c-f8d1092d8a06.jpg","İlkemcity","","İlkemcity Den Çukurova Tower Ful Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-yesilova-kiralik/daire/73663-5823","47","12.000","07-05-2025","Kiralık Daire","2 +
                          1","90 m²","21
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Küçükçekmece / Yeşilova Mah.","https://www.hepsiemlak.com/emlak-ofisi/meral-emlak-gayrimenkul-ve-danismanlik-1993-73663","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/9/5/9/2/4/4/ecaede52-b94f-4745-a686-351797bdb558.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/6/6/3/7/0/f83630e8-c0d8-4c56-8bc2-5cdc757ae458.jpeg","Meral Emlak Gayrimenkul Ve Danışmanlık 1993","","Meral R5661 Yeşilova Mh Uygun Fiyat En Üst Kat Balkonlu 2+1"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/mustakil-ev/18825-2800","43","35.000","09-05-2025","Kiralık Müstakil Ev","2 +
                          1","110 m²","25
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kağıthane / Ortabayır Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/8/4/7/2/4/4/1745251538704-44274878.jpg","","","","🔑levente Komşu  Kiralık 2+1 Fıl Eşyalı Daire"
"https://www.hepsiemlak.com/istanbul-tuzla-tepeoren-kiralik/villa/42003-6448","48","80.000","03-05-2025","Kiralık Villa","5 +
                          2","350 m²","18
                        Yaşında","","","","","İstanbul / Tuzla / Tepeören Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-gold-42003","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/7/9/6/2/4/4/40a0e707-bded-4532-a16c-c45489b4bbbb.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/0/0/2/4/0/bf81fbef-bc86-4a24-934b-adc1f86d2b67.jpg","Remax Gold","","Tuzla Tepeören Akfırat Vilları Kiralık Müstakil Bahçeli Yeni Tadilatlı Villa"
"https://www.hepsiemlak.com/istanbul-sisli-inonu-kiralik/residence/66277-4166","50","45.000","09-05-2025","Kiralık Residence","1 +
                          1","100 m²","14
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Şişli / İnönü Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/2/8/6/2/4/4/daa42b79-af9d-4793-a801-b5344cbc44c8.jpg","","","","For Rent Elysıum Taksim Resıdence Furnıshed Apartment Kiralık Lüks Daire"
"https://www.hepsiemlak.com/istanbul-pendik-orhangazi-kiralik/daire/150119-26","15","18.500","03-05-2025","Kiralık Daire","3 +
                          1","115 m²","28
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Pendik / Orhangazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/8/2/3/2/4/4/1740225015430-44232871.jpg","","","","Pendik Esenyalı Orhangazi Mahallesin'de Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/residence/8525-56665","36","550.000","08-05-2025","Kiralık Residence","4 +
                          1","366 m²","Sıfır Bina","3. Kat","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/2/5/8/0/0/d6f97f13-b255-4f55-acd8-a4745e3d74b6.jpg","","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/sinan-cizmeci-8525","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/5/8/0/0/7d55d022-1b95-403d-96bf-b966e1d3818e.jpg","","Versatıe Selenıum Twins Zorlu Center","Sinan
          Çizmeci","Nişantaşı Koru Havuzlu 4+1 Lüks Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sariyer-tarabya-kiralik/villa/33600-50034","44","480.000","08-05-2025","Kiralık Villa","6 +
                          2","650 m²","15
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Sarıyer / Tarabya Mah.","https://www.hepsiemlak.com/emlak-ofisi/art-emlak-real-estate-33600/belin-pardo-geron-2821490","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/0/6/3/3/0/63619513-538d-4334-9dd3-c00b861912f0.jpg","Art Emlak / Real Estate","Belin Pardo
          Geron","Kiralık Sarıyer Tarabya Sümer Korusunda Yenilenmiş Yeşillikler İçinde Villa"
"https://www.hepsiemlak.com/istanbul-kadikoy-caferaga-kiralik/daire/120423-833","44","43.000","07-05-2025","Kiralık Daire","1 +
                          1","60 m²","5
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Caferağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/hakan-ercan-pusula-gayrimenkul-120423","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/4/0/2/1/3b4adc1e-3202-48af-80ec-bbcdddddaa3e.jpg","","Hakan Ercan Pusula Gayrimenkul","","Kadıköy'de Yoğurtçu Parkına Komşu, Full Eşyalı 5 Yaşında Binada 1+1 Ters Dubleks Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kadikoy-caferaga-kiralik/daire/138823-186","25","43.000","09-05-2025","Kiralık Daire","1 +
                          1","60 m²","5
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Caferağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/hakan-ercan-pusula-gayrimenkul-138823","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/5/2/7/1/4/4/e7b4d7c9-2745-4b9a-9c0f-125853b9faad.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/8/8/3/1/5a019506-be94-45b7-99db-40c9f148fc3d.jpg","Hakan Ercan Pusula Gayrimenkul","","Kadıköy'de Yoğurtçu Parkına Komşu, 5 Yaşında Binada Full Eşyalı  1+1 Ters Dubleks Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-bayrampasa-terazidere-kiralik/daire/44150-1871","38","23.000","10-05-2025","Kiralık Daire","2 +
                          1","75 m²","35
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Bayrampaşa / Terazidere Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/0/8/9/0/4/4/8d816d4f-bdda-4972-80cc-d90d164bce7e.jpg","","","","Bayrampaşa Altıntepsi Mah. 3 Kat 70 M Kare 2+1 Kombili Balkonlu Eşyalı Daire"
"https://www.hepsiemlak.com/istanbul-esenyurt-aksemseddin-kiralik/daire/152579-19","25","20.000","05-05-2025","Kiralık Daire","2 +
                          1","105 m²","11
                        Yaşında","9. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Esenyurt / Akşemseddin Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/1/2/8/9/3/4/21989ebe-4886-414d-8cb8-fd2f147da0ae.jpg","","","","Esenyurt Kiptaş Konutları 4 'te 2+1 95 M² Masrafsız Arakat Daire"
